"text";"screenName";"created"
"Min do Turismo acusado de desviar dinheiro c/ candidatas laranjas.

Min do Ambiente condenado por favorecer minerad… https://t.co/hOyswfC6sJ";"MarceloFreixo";2019-02-05 12:29:49
"Queremos uma Reforma da Previdência que acabe com os privilégios, não que os aprofunde.";"MarceloFreixo";2019-02-05 00:26:18
"Políticas públicas precisam reduzir desigualdades, não aprofundar ainda mais o abismo social. O governo quer estabe… https://t.co/Ci2P6Jcb3e";"MarceloFreixo";2019-02-05 00:26:12
"A propostas de Moro - que permite que o policial que age pra prevenir agressão ou risco de agressão a reféns seja c… https://t.co/76QOtbWVUv";"MarceloFreixo";2019-02-04 21:53:19
"Thread sobre o pacote anticrime lançado pelo Ministro da Justiça Sérgio Moro. Acompanhe os próximos tweets.";"MarceloFreixo";2019-02-04 21:07:50
"#QueroFreixoPresidente https://t.co/xhSu7VN8zS";"MarceloFreixo";2019-02-01 21:41:20
"Estamos ao vivo! https://t.co/NlR7pVqRPj #QueroFreixoPresidente";"MarceloFreixo";2019-02-01 21:00:41
"Vamos discursar sobre nossa candidatura à presidência da Câmara? Vamos! #Querofreixopresidente https://t.co/kXSKkAL2En";"MarceloFreixo";2019-02-01 20:59:27
"Com @samiabomfim e @Glauber_Braga na votação! #QueroFreixoPresidente https://t.co/o8gT9Aw3u6";"MarceloFreixo";2019-02-01 20:52:32
"Minha fala será daqui a pouco! #QueroFreixoPresidente";"MarceloFreixo";2019-02-01 20:51:33
"Bancada do PSOL na votação da nova presidência da Câmara! #QueroFreixoPresidente https://t.co/65jAsunNKH";"MarceloFreixo";2019-02-01 20:34:36
"A sessão está ao vivo pelo canal do YouTube da TV Câmara. Depois vamos transmitir minha fala no Facebook.… https://t.co/2IQyB0odnc";"MarceloFreixo";2019-02-01 20:31:17
"#QueroFreixoPresidente https://t.co/THlnJBPxu4";"MarceloFreixo";2019-02-01 20:30:45
"Vou ter uma fala de 10 minutos no plenário da Câmara pra falar sobre a candidatura à Presidência da Casa. Vamos tra… https://t.co/R3znmQGAA3";"MarceloFreixo";2019-02-01 20:14:25
"Acompanhem a votação pelo nosso Facebook ou pela TV Câmara! #QueroFreixoPresidente https://t.co/umEFNiclWo";"MarceloFreixo";2019-02-01 20:05:21
"A votação começa em breve! #QueroFreixoPresidente https://t.co/hykFHKv0s4";"MarceloFreixo";2019-02-01 20:01:20
"Freixo agora é Federal! )E candidato à Presidência da Câmara) #QueroFreixoPresidente https://t.co/y7b5WeiuNw";"MarceloFreixo";2019-02-01 19:45:01
"TMJ! #QueroFreixoPresidente https://t.co/ZatI92n9Qd";"MarceloFreixo";2019-02-01 19:43:59
"Vaaaaiii ser desse jeitôô-ô! #QueroFreixoPresidente https://t.co/oNSfuJ1XdI";"MarceloFreixo";2019-02-01 19:43:48
"Esquerda unida para enfrentar o governo de @jairbolsonaro! Daqui a pouco começa a eleição pra a presidência da Câma… https://t.co/1cKaUPB455";"MarceloFreixo";2019-02-01 19:43:33
"#QueroFreixoPresidente https://t.co/qdSnkce5Vj";"MarceloFreixo";2019-02-01 19:42:47
"Estamos juntos! #QueroFreixoPresidente https://t.co/7xnB46JhAQ";"MarceloFreixo";2019-02-01 19:39:15
"Bora lá! #QueroFreixoPresidente https://t.co/6j50og5zCO";"MarceloFreixo";2019-02-01 19:36:59
"Seria nosso sonho? #QueroFreixoPresidente https://t.co/xrKPe7rwqB";"MarceloFreixo";2019-02-01 19:34:26
"Assunto mais comentado nos TTs Brasil! #QueroFreixoPresidente";"MarceloFreixo";2019-02-01 19:19:25
"Conte conosco! #QueroFreixoPresidente https://t.co/EW2e4Mdy0F";"MarceloFreixo";2019-02-01 19:17:18
"Sempre denunciei os esquemas do PMDB de Cabral e Pezão e combati a corrupção no Rio de Janeiro. Farei o mesmo no Co… https://t.co/Pf98yM85Z4";"MarceloFreixo";2019-02-01 19:15:54
"Estamos em segundo lugar nos TTs! Bora lá, galera! #QueroFreixoPresidente https://t.co/eQEq94l03e";"MarceloFreixo";2019-02-01 19:13:14
"Rodrigo Maia é o Bolsonaro na Câmara. #QueroFreixoPresidente";"MarceloFreixo";2019-02-01 19:09:58
"Rodrigo Maia representa a agenda de Bolsonaro! #QueroFreixoPresidente https://t.co/3caWcnwKc7";"MarceloFreixo";2019-02-01 19:09:36
"Obrigado pelo apoio! Seguimos juntos! #QueroFreixoPresidente https://t.co/DOaT2TXG4s";"MarceloFreixo";2019-02-01 19:08:57
"Daqui a pouco vamos transmitir ao vivo o meu pronunciamento em defesa da nossa candidatura à Presidência da Câmara.… https://t.co/yfvJ1CvjoK";"MarceloFreixo";2019-02-01 19:03:40
"Seguimos juntos! #QueroFreixoPresidente https://t.co/7eHCN2brkR";"MarceloFreixo";2019-02-01 19:02:27
"Agora já são 17h! Bora twitar! #QueroFreixoPresidente https://t.co/lRe7urVnz6";"MarceloFreixo";2019-02-01 19:00:31
"Vamos pressionar! #QueroFreixoPresidente https://t.co/sn3FxjdkDo";"MarceloFreixo";2019-02-01 18:59:31
"Vai entender, né? #QueroFreixoPresidente https://t.co/xGOLIk4V7I";"MarceloFreixo";2019-02-01 18:58:32
"Daqui a pouco a Câmara dos Deputados vai escolher seu novo presidente. Vamos mostrar o apoio à candidatura do PSOL… https://t.co/SbbJXfv9af";"MarceloFreixo";2019-02-01 18:51:16
"Eu e a bancada do PSOL estamos protocolando neste momento a minha candidatura à presidência da Câmara!";"MarceloFreixo";2019-02-01 18:24:44
"Assim como Queiroz, @FlavioBolsonaro  tentou fazer uns rolos pra barrar as investigações sobre as movimentações mil… https://t.co/ts4EkWpZRP";"MarceloFreixo";2019-02-01 17:34:59
"A nova bancada do PSOL na Câmara passando pelo seu feed! https://t.co/fA9WpUbCrZ";"MarceloFreixo";2019-02-01 17:04:42
"Empossados! Foto: @MidiaNINJA https://t.co/NWlE56FOa5";"MarceloFreixo";2019-02-01 14:52:00
"Muito triste com a notícia do falecimento do querido Wagner Montes, com quem tive um convívio fraterno ao longo de… https://t.co/PcYGfcFfMV";"MarceloFreixo";2019-01-26 15:20:48
". @jairbolsonaro defendeu miliciano preso por assassinato e apontado como chefe de grupo de extermínio. O mesmo car… https://t.co/yx5zqiWjjS";"MarceloFreixo";2019-01-25 20:11:07
"As fake news do clã Bolsonaro e dos assassinos de reputação não vencerão! Vamos espalhar! @jeanwyllys_real é um dos… https://t.co/SMPpEocNZl";"MarceloFreixo";2019-01-25 18:57:43
"Não aprendemos nada c a tragédia de Mariana. A Samarco, da qual a Vale faz parte, não foi punida e as vítimas do ma… https://t.co/A9Z4ZJHR2e";"MarceloFreixo";2019-01-25 17:04:38
"Viu associação de Jean Wyllys à fake news?
printe, copie o link, envie para:
<U+0001F449> lid.psol@camara.leg.br
#ForçaJean";"MarceloFreixo";2019-01-25 16:09:23
"Foi escolhido como melhor Deputado Federal pelo Congresso em Foco de 2015. Ele nos orgulha muito! #ForçaJean";"MarceloFreixo";2019-01-25 16:08:49
"Seguiremos juntos na busca por dias melhores. #ForçaJean https://t.co/K8fBxEKmK6";"MarceloFreixo";2019-01-25 16:06:11
"Minha entrevista à revista @cartacapital sobre minha candidatura à presidência da Câmara.  A esquerda não pode apoi… https://t.co/7rEBtxn8ib";"MarceloFreixo";2019-01-20 16:28:25
"FALTOU LUZ, MAS ERA DIA...";"MarceloFreixo";2019-01-19 17:15:57
"Xará. Que falta você vai fazer! Como é difícil escrever algo agora. Sentirei muita falta das suas gargalhadas, apel… https://t.co/RInQwXATPo";"MarceloFreixo";2019-01-19 11:12:06
"Como diz meu amigo Caio Ferraz, “ não é foro, é desaforo”.";"MarceloFreixo";2019-01-18 13:12:22
"A esquerda precisa estar unida no parlamento e nas ruas. Um governo de extrema direita não é um governo como outro… https://t.co/wkfEicvnE3";"MarceloFreixo";2019-01-18 12:56:03
"A brutal e injustificada violência da polícia paulista contra os estudantes na última manifestação, não deveria dei… https://t.co/h9ysDQ3KDF";"MarceloFreixo";2019-01-18 12:43:47
"Esta é a lista de quantos profissionais de saúde do Município foram demitidos por Crivella. É assim que sua gestão… https://t.co/wdh4wvmoGD";"MarceloFreixo";2019-01-17 17:13:03
"Enfrentei o crime organizado ao presidir a CPI do Tráfico de Armas na Alerj, que mostrou graves falhas de fiscaliza… https://t.co/Spg5ElNMy5";"MarceloFreixo";2019-01-17 01:10:07
"Sou candidato à presidência da Câmara dos Deputados por um amplo campo republicano e democrático que lutará p resga… https://t.co/lt9u9oAG5y";"MarceloFreixo";2019-01-03 09:43:04
"O Brasil é o país onde mais se mata homossexuais no mundo e o que @jairbolsonaro  faz? Extingue a secretaria que tr… https://t.co/VqWpNwJj7J";"MarceloFreixo";2019-01-02 18:19:34
"O orçamento para 2019 previa salário mínimo de R$ 1.006, mas @jairbolsonaro assinou decreto estabelecendo R$ 998. E… https://t.co/nuDGdVvcvT";"MarceloFreixo";2019-01-02 14:51:37
"A submissão da política indígena aos ruralistas do Ministério da Agricultura é o sinal de que a população mais vuln… https://t.co/f0etcYBQYH";"MarceloFreixo";2019-01-02 09:53:10
"O ataque aos direitos sociais, algo q aprofundará as desigualdades, começaram. Bolsonaro esvaziou a Funai e passou… https://t.co/qrnuzzpCjw";"MarceloFreixo";2019-01-02 09:41:20
"Muita coragem, muita luta, Mafalda! https://t.co/ZGz705wmiy";"MarceloFreixo";2018-12-30 18:50:09
"A querida @marina_caruso relembrou em sua coluna de hoje no @JornalOGlobo as entrevistas mais marcantes que ela rea… https://t.co/QMYaChLi6Q";"MarceloFreixo";2018-12-30 18:11:53
"Tradição e fé! https://t.co/QqCSbZ9ceh";"MarceloFreixo";2018-12-30 00:43:40
"Rio de cores! Esperança, luta e vontade de vida em 2019 https://t.co/knWbw7Tmpv";"MarceloFreixo";2018-12-30 00:42:19
"Boas notícias no fim de ano! O Governo do RJ publicou, no Diário Oficial, a regulamentação da nossa lei que cria o… https://t.co/qKjM0PoeTh";"MarceloFreixo";2018-12-28 23:24:57
"Saiu na coluna Painel, da @folha. A intervenção no Rio de Janeiro termina como o governo de Temer: sem planejamento… https://t.co/hYKFUZCDKz";"MarceloFreixo";2018-12-28 16:59:10
"2018 não foi um ano fácil. Ele nos tirou tanto, mas não retirou a coragem e luta. Homenagear Marielle com uma Medal… https://t.co/tLYjTcn2fQ";"MarceloFreixo";2018-12-28 16:35:11
"Porta de liderança do PSOL no Congresso Nacional. Mari, você está sempre presente! https://t.co/pNOY23o6Dk";"MarceloFreixo";2018-12-27 14:50:10
"2018 foi um ano difícil e 2019 será de mais lutas. Seguimos juntos porque não será fácil! https://t.co/icb7OFebpA";"MarceloFreixo";2018-12-26 13:35:09
"Presido a Comissão de DH da Alerj há 10 anos e prestei assistência psicológica e jurídica a familiares de policiais… https://t.co/Nw9IfHffSm";"MarceloFreixo";2018-12-25 19:29:20
"Em um ano tão difícil, desejo um Natal cheio de esperança, afeto e amor. Que possamos refletir sobre o aniversarian… https://t.co/kwA4knS975";"MarceloFreixo";2018-12-24 15:07:32
"Na GNews com @MiriamLeitaoCom expliquei q milícia é o único grupo q transforma domínio territorial em domínio eleit… https://t.co/ft5R679bOW";"MarceloFreixo";2018-12-24 13:29:13
"Hoje, para muitos brasileiros e brasileiras, é dia de encontrar a família. E reforçar que família é onde tem amor e… https://t.co/ONCRAMXYQe";"MarceloFreixo";2018-12-24 12:50:08
"No GloboNews com @MiriamLeitaoCom falei das ameaças q sofro por causa da CPI das Milícias. Não é fácil viver ameaça… https://t.co/kXPO7biBLg";"MarceloFreixo";2018-12-23 23:39:48
"O Brasil está entre os 5 países que detêm 70% das áreas inexploradas do mundo. Isso reforça a urgência de ações de… https://t.co/2yIN9iut4U";"MarceloFreixo";2018-12-23 19:35:08
"As ameaças de morte que sofri, por exercer minha função pública e fazer o que é certo, são uma ameaça à democracia.… https://t.co/QWUAX3Fi13";"MarceloFreixo";2018-12-23 16:30:35
"Uma pausa para dica cultural! https://t.co/ADT0qBQev3";"MarceloFreixo";2018-12-22 19:30:26
"Sou dep. estadual eleito e estou sendo ameaçado mais uma vez. Não é uma ameaça ao Freixo, mas à democracia. Não é u… https://t.co/hDmy79njxT";"MarceloFreixo";2018-12-13 19:35:30
"O relatório da CPI é uma conquista pq é propositivo e indica caminhos p derrotarmos as milícias. Autoridades do Mun… https://t.co/ktviMYFogG";"MarceloFreixo";2018-12-13 19:30:30
"No mês em quem a CPI das Milícias completa 10 anos, voltei a ser ameaçado. A CPI foi um marco no combate ao crime:… https://t.co/Rnogw97YeS";"MarceloFreixo";2018-12-13 19:23:16
"Não podemos esquecer, para que os crimes da ditadura não continuem a existir. #50AnosAI5 #AI5NuncaMais https://t.co/Q5L0Vj0TBK";"MarceloFreixo";2018-12-13 16:31:03
"É hoje!! https://t.co/vqyUcYvFSp";"MarceloFreixo";2018-12-13 13:12:10
"Na último segunda (10) celebramos o Dia Internacional dos DH e os 70 anos da publicação da Declaração Universal dos… https://t.co/c1zgns9UjB";"MarceloFreixo";2018-12-13 12:13:15
"Hoje completam-se 50 anos da publicação do AI5, que inaugurou o período mais tenebroso e violento do regime militar… https://t.co/DSYwLxP2xN";"MarceloFreixo";2018-12-13 12:09:15
"Adorei participar da conversa com Mauricio Costa para o Canal Avesso. Falamos sobre a minha infância na periferia d… https://t.co/1awgBSiHUu";"MarceloFreixo";2018-12-12 18:01:34
"Recomendo a leitura do artigo de Clóvis Rossi, publicado hoje na @folha, sobre migração e o posicionamento de… https://t.co/HbsoaTmVlB";"MarceloFreixo";2018-12-11 20:18:08
"Pra não deixar passar a operação contra Aécio e cia. Lembram do papo entre Jucá e Sérgio Machado sobre o acordo nac… https://t.co/6Co3YU6em5";"MarceloFreixo";2018-12-11 19:17:17
"Minha solidariedade às famílias e amigos das vítimas da chacina na Catedral Metropolitana de Campinas. Um homem ent… https://t.co/HGKw1mpq7v";"MarceloFreixo";2018-12-11 18:09:24
"Lançamos o resumo executivo do relatório final da Subcomissão da Verdade na Democracia - Mães de Acari. Tratamos do… https://t.co/kCAr40sXOV";"MarceloFreixo";2018-12-11 17:53:34
"Sabe quem apoia o Escola Sem Partido? O chanceler Ernesto Araújo, q diz q o aquecimento global é doutrinação marxis… https://t.co/LNOPZiERrA";"MarceloFreixo";2018-12-11 16:20:31
"Orgulho da bancada do PSOL por essa grande vitória! Conseguimos impedir a aprovação do projeto  Escola Sem Partido… https://t.co/aKZPj0u8KH";"MarceloFreixo";2018-12-11 16:07:54
"Lançamento da mostra memórias da resistência, dia 13, as 17h, no centro municipal de arte Hélio Oiticica. A Mostra… https://t.co/q4UnM0Q835";"MarceloFreixo";2018-12-11 11:49:19
"Cinelândia lotada pra celebrar o Dia Internacional dos Direitos Humanos e exigir justiça a Marielle! Foi lindo dema… https://t.co/JWYl3PWkop";"MarceloFreixo";2018-12-11 01:28:23
"Linda homenagem a Marielle no Festival Todo Mundo Tem Direitos! #MarielleVive https://t.co/4ip4bipFy0";"MarceloFreixo";2018-12-11 00:04:08
"Muitas pessoas estão comentando sobre o tweet falso atribuído ao Bolsonaro que nós divulgamos. Apagamos a postagem… https://t.co/c3FuKugcxN";"MarceloFreixo";2018-11-30 17:02:40
"Tenho muito orgulho de compartilhar lutas, sonhos e aprender com @luizaerundina. Símbolo de vida, força, coragem e… https://t.co/2XweurwmKO";"MarceloFreixo";2018-11-30 12:23:29
"Dia da eleição para presidência da Alerj em 2017. Pela Uerj, pelos servidores públicos, pela Cedae, a bancada do PS… https://t.co/PgxRU3XdJP";"MarceloFreixo";2018-11-29 21:06:49
"Sobre prisão de Pezão: nós avisamos. https://t.co/OuFuPAI9yM";"MarceloFreixo";2018-11-29 18:34:57
"Já apagamos a imagem por ser tratar de uma imagem falsa, não espalhamos mentiras como vocês, @CarlosBolsonaro.  E e… https://t.co/IRdZKJtB60";"MarceloFreixo";2018-11-29 18:23:42
"Flavio, você também esqueceu de dizer que vc apoiou a eleição de Cabral e de Pezão. Vc, inclusive, foi do PP de Fra… https://t.co/dANIp5vNSk";"MarceloFreixo";2018-11-29 13:19:35
"Flavio, você só esqueceu de dizer que o pedido de impeachment é meu e da bancada do PSOL. Eu também pedi, em 2014,… https://t.co/wEJo8nVBwK";"MarceloFreixo";2018-11-29 13:18:49
"Importante a prisão do Pezão, mas é tardia. Em 2014 eu entrei com pedido de cassação da chapa Pezão/Dornelles. Ganh… https://t.co/9QmpiYa2bl";"MarceloFreixo";2018-11-29 13:17:10
"Sempre denunciamos a corrupção do MDB de Cabral e Pezão. Apresentamos dois pedidos de impeachment contra Pezão e Do… https://t.co/UzokuHgm04";"MarceloFreixo";2018-11-29 13:03:59
"Dia 10 de dezembro, Dia Internacional dos Direitos Humanos, vamos conceder a Medalha Tiradentes à Marielle Franco.… https://t.co/CgveAH1QDf";"MarceloFreixo";2018-11-28 21:33:36
"Nós conseguimos brecar a manobra dos deputados que são favoráveis à privatização da Cedae. A luta para manter a emp… https://t.co/Ovw9NTPLkM";"MarceloFreixo";2018-11-28 19:02:07
"A Alerj está decidindo sobre a privatização da Cedae. Pezão vetou um dos artigos do projeto de lei complementar 56/… https://t.co/A2TzbLKWDD";"MarceloFreixo";2018-11-28 18:26:29
"A bancada do PSOL na Alerj em 2019 promete! @renatasouzario @MonicaFPsol @danimontpsol chegam em 2019 para somar a… https://t.co/YS7gb4O21c";"MarceloFreixo";2018-11-28 15:46:26
"O Dia Internacional dos Direitos Humanos (10/12) sempre foi uma data muito importante pra nossas lutas. Por isso, e… https://t.co/RINkotzExP";"MarceloFreixo";2018-11-28 12:50:42
"Pezão vetou o projeto que criou o passe livre nos ônibus intermunicipais pra estudantes do ensino fundamental, médi… https://t.co/nPvsk326lt";"MarceloFreixo";2018-11-27 20:36:42
"A artista visual Panmela Castro grafitou o rosto da Marielle Franco na Tavares Bastos, no Catete. Em 2017, Mari aju… https://t.co/IvX3Eju6cR";"MarceloFreixo";2018-11-27 17:39:40
"Excelente entrevista da @renatasouzario. Vale conferir! 
https://t.co/cuBtYRvhia";"MarceloFreixo";2018-11-26 14:31:01
"Futebol ressocializa mais que cadeia. Felipão e Felipe Melo são destaques no justo campeonato do Palmeiras. Quem diria?!";"MarceloFreixo";2018-11-26 00:10:03
"A reunião do Conselho de Ética da Assembleia Legislativa do Rio acolheu as duas representações do PSOL para investi… https://t.co/179wHE2KR3";"MarceloFreixo";2018-11-25 21:13:12
"Faltaram @aureacarolinax, @IvanValente e @jeanwyllys_real na foto para completar a nova bancada do PSOL na Câmara.… https://t.co/8ELwzSTO3G";"MarceloFreixo";2018-11-08 16:24:01
"Cara-crachá! 2019 a luta será em Brasília! https://t.co/2jLmnn2Dww";"MarceloFreixo";2018-11-08 16:09:41
"André Corrêa é o candidato do PSL para a presidência da Alerj. Não era para combater a corrupção?

https://t.co/AnqEGaEv1j";"MarceloFreixo";2018-11-08 15:47:29
"Nesta quinta-feira (8) parte da nova bancada do PSOL no Congresso Nacional se reuniu pela primeira vez em Brasília.… https://t.co/VOruAyTYV3";"MarceloFreixo";2018-11-08 15:05:14
"Em Brasília! Primeiro encontro da nova bancada do PSOL na Câmara. Vamos que vamos que tem muita luta pela frente! https://t.co/m6QuhiA7V7";"MarceloFreixo";2018-11-08 12:35:15
"Em um país com 14 milhões de desempregados, em que as leis trabalhistas foram destruídas e servidores estão com sal… https://t.co/F73836Ovjg";"MarceloFreixo";2018-11-08 00:41:18
"Paulo Freire é a segunda estátua, da esquerda para direito. O educador brasileiro foi esculpido pelo sueco Pye Engs… https://t.co/bHq2r3uhOi";"MarceloFreixo";2018-11-07 16:51:36
"As eleições nos EUA mostram a vitória da diversidade. Rashida Tlaib e Ilhan Omar são as 1as muçulmanas na Câmara; S… https://t.co/74qb51ShoB";"MarceloFreixo";2018-11-07 15:40:47
"Certíssimos! <U+0001F44F><U+0001F44F><U+0001F44F> https://t.co/CXdiP9t4Fs";"MarceloFreixo";2018-11-07 13:31:53
"Em um momento tão necessário. Mais Paulo Freire, por favor! https://t.co/vxx19vSIc5";"MarceloFreixo";2018-11-07 11:18:33
"Incêndio no hospital Lourenço Jorge, jovem de 14 anos morto com um tiro enquanto lia um livro, jovem de 16 anos mor… https://t.co/opZk07YGWV";"MarceloFreixo";2018-11-07 00:23:25
"A política de segurança não pode ser resumir ao confronto, que só produz mortes. São mães que choram a perda de seu… https://t.co/xifeXCvxAq";"MarceloFreixo";2018-11-06 20:39:52
"Trazendo algumas verdades. Por uma escola sem mordaças! https://t.co/2AHji5zW4X";"MarceloFreixo";2018-11-06 18:43:48
"Não adianta falar em meritocracia se as oportunidades são tão desiguais... https://t.co/4fDUPtq3BI";"MarceloFreixo";2018-11-05 21:09:11
"Que bom que gostou! Está na íntegra no YouTube também. https://t.co/zTwwshRmS0 https://t.co/GmZUY74hIG";"MarceloFreixo";2018-11-05 21:09:06
"A tragédia de Mariana completa três anos hoje (5). Foi o maior crime ambiental da história do nosso país e até hoje… https://t.co/yOgfSShkDl";"MarceloFreixo";2018-11-05 20:30:05
"Haddad sim! Ditadura nunca mais! #BrasilViraHaddad";"MarceloFreixo";2018-10-26 20:55:16
"Agora, na Candelária, Caminhada Da Virada. Vem! #BrasilViraHaddad https://t.co/LNGWrKJ71R";"MarceloFreixo";2018-10-26 20:34:59
"Vem pra Candelária! #BrasilViraHaddad";"MarceloFreixo";2018-10-26 20:28:50
"Estamos agora na Candelária. Caminhada Da Virada, vem! #viravoto13";"MarceloFreixo";2018-10-26 20:26:57
"#AOVIVO sobre a reunião com o presidente do TRE do Rio de Janeiro.  https://t.co/j40EVy00lG";"MarceloFreixo";2018-10-26 16:20:41
"É hoje! Estarei às 16h na Candelária na Caminhada da Virada. É pela democracia! #HoraDaVirada #Haddad13… https://t.co/MO8Rptf3q2";"MarceloFreixo";2018-10-26 15:07:25
"Hoje tem Ato Unificado em Repúdio à Censura nas Universidades, 15h, em frente ao TRE (Av. Presidente Wilson, 194/19… https://t.co/Skax9cCEMn";"MarceloFreixo";2018-10-26 13:51:37
"A verdade sobre o telefone de Witzel a @MottaTarcisio. Confira: https://t.co/0fEjJqzcCq https://t.co/kFV1lMz5ML";"MarceloFreixo";2018-10-26 13:31:32
"O mais grave não é o que Bolsonaro vai fazer, mas o que ele não vai fazer, o quanto ele não vai controlar o que est… https://t.co/8li1ILRRGX";"MarceloFreixo";2018-10-26 13:21:28
"Defender a democracia é URGENTE! Censura nunca mais! https://t.co/wZ8ZhRZB5z";"MarceloFreixo";2018-10-26 03:36:43
"A faixa antifascismo na UFF não tem nenhum número de candidato, nenhuma sigla partidária e nenhum nome de candidato… https://t.co/nxLKiAxpjP";"MarceloFreixo";2018-10-25 23:58:31
"Amanhã estarei em Niterói, com @Haddad_Fernando. 9h na Praia de Icaraí. Espero vocês! https://t.co/e7il854Lyg";"MarceloFreixo";2018-10-19 21:29:38
"O Buraco do Lume foi um lugar onde Marielle falou muitas vezes. Ninguém vai calar a Marielle e ninguém vai calar a… https://t.co/rr5Kjyw3Fv";"MarceloFreixo";2018-10-19 19:57:31
"A ação do PSOL no TSE contra a máquina de fake news do Bolsonaro não pede a suspensão do WhatsApp. Queremos medidas… https://t.co/g1AmBfEBtu";"MarceloFreixo";2018-10-19 19:41:37
"Participei hoje de uma reunião com prefeitos para a construção de uma frente em defesa da democracia. Estavam prese… https://t.co/u5CUEj2uUO";"MarceloFreixo";2018-10-19 18:47:41
"Nossa porta ficou muito mais bonita com esta homenagem, Mari. https://t.co/05LUcpZsD8";"MarceloFreixo";2018-10-19 17:52:25
"No Buraco no Lume, reforçando nossa luta nas ruas contra o retrocesso! https://t.co/8lApEMFOos";"MarceloFreixo";2018-10-19 16:30:16
"Homenagem à Marielle na porta do nosso gabinete! https://t.co/Q9XlUsmh7n";"MarceloFreixo";2018-10-19 15:13:15
"A atual política de guerra às drogas deu errado. Ela não diminuiu o consumo nem venceu o tráfico. Os Estado Unidos,… https://t.co/M3GfgOZHDg";"MarceloFreixo";2018-10-05 20:36:31
"Começamos a sexta-feira (5) bem cedinho com panfletagem em Copacabana ao lado do @EliomarCoelho 50000, candidato a… https://t.co/W14MV3rf2Q";"MarceloFreixo";2018-10-05 19:17:32
"É muito bom receber seu apoio, @pastorhenriquev! Nos conhecemos de longa data, na sala de aula, quando era seu prof… https://t.co/FbVJ0FGeYk";"MarceloFreixo";2018-10-05 18:36:05
"Hoje recebendo o Presidente da República, @jairbolsonaro, o presidente do Senado, @davialcolumbre, o presidente do… https://t.co/tZzExykCgI";"RodrigoMaia";2019-03-16 19:35:34
"Recebendo o ministro da Economia, Paulo Guedes, para mais uma vez conversarmos sobre as mudanças na Previdência. https://t.co/sX0DWi4WL3";"RodrigoMaia";2019-03-13 16:34:34
"A tragédia de Suzano, hoje, mostra que é hora de o Brasil unir forças e competências para compreender o que houve e… https://t.co/7XcRT47c7p";"RodrigoMaia";2019-03-13 16:01:21
"Manifesto meu pesar pelo falecimento do ex-presidente do clube Vasco da Gama e também ex-deputado federal, Eurico M… https://t.co/S5GJnwGflb";"RodrigoMaia";2019-03-12 22:21:45
"Nos reunimos para a criação da Comissão Externa de Combate à Violência contra a Mulher. Na próxima semana, a Câmara… https://t.co/lqVVs1opB3";"RodrigoMaia";2019-03-08 16:29:14
"Minha total solidariedade ao ex-presidente Lula e sua família neste momento tão difícil. Sou pai de cinco filhos, i… https://t.co/DPiT3qJJvj";"RodrigoMaia";2019-03-01 23:32:10
"Parabéns #Rio! <U+2764><U+FE0F> https://t.co/LV6WwEw6vG";"RodrigoMaia";2019-03-01 13:03:00
"Minha entrevista à @MiriamLeitaoCom vai ao ar hoje, às 21h30. Mais uma vez falando sobre a reforma da Previdência! https://t.co/HJEnFwi9vo";"RodrigoMaia";2019-02-28 22:22:38
"Iniciando o debate na Folha de S. Paulo sobre a reforma da previdência. https://t.co/mTrHU1lc4p";"RodrigoMaia";2019-02-25 13:25:37
"Aprovamos o cadastro positivo na Câmara! Um projeto tão importante que vai ampliar a base de brasileiros que poderã… https://t.co/TO0FgUeoUt";"RodrigoMaia";2019-02-21 01:19:24
"Hoje, recebemos na Câmara dos Deputados, com muita honra, o Presidente da República, @jairbolsonaro, que apresentou… https://t.co/sYghIW0vWx";"RodrigoMaia";2019-02-20 15:21:19
"Qual é o maior problema da Previdência hoje? É o texto? Ou é a comunicação?' É comunicação contra a reforma. Fizera… https://t.co/x3Cv2MQ665";"RodrigoMaia";2019-02-15 18:33:57
"Hoje pela manhã estive em Curitiba com o governador Ratinho Junior. A participação dos governadores é fundamental p… https://t.co/yeXmh6Dpw1";"RodrigoMaia";2019-02-15 15:49:31
"Hoje estive no Piauí e em Pernambuco com os governadores @wdiaspi e @PauloCamara40 em busca de diálogo e apoio à re… https://t.co/mrXMTQHq7F";"RodrigoMaia";2019-02-14 23:59:46
"Vamos instalar a comissão nos próximos dias. É preciso apurar bem os fatos para evitar a repetição destas tragédias. https://t.co/W0md55dvQM";"RodrigoMaia";2019-02-13 15:57:02
"Quero prestar uma homenagem ao grande botafoguense que nos deixou hoje, Jorge Aurélio. Foi um amigo de muitas lutas… https://t.co/qesf4EYbd9";"RodrigoMaia";2019-02-11 22:45:55
"Recebo com tristeza a informação sobre a morte do jornalista Ricardo Boechat e do piloto do helicóptero que caiu ne… https://t.co/ajIUyjExN6";"RodrigoMaia";2019-02-11 16:26:40
"Minha solidariedade às vítimas e familiares desse incêndio no centro de treinamento do Flamengo na manhã de hoje. É… https://t.co/WDpKrfkbfd";"RodrigoMaia";2019-02-08 12:31:56
"Vamos enfrentar uma pauta de matérias urgentes, mas que correspondem à vontade da maioria da população. Teremos com… https://t.co/7oNEYza5yK";"RodrigoMaia";2019-02-04 18:55:19
"https://t.co/kcWlu0th29";"RodrigoMaia";2019-02-01 12:50:54
"https://t.co/Iy7pKl23H5";"RodrigoMaia";2019-01-30 16:55:09
